Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,HEROMOTOCO,2021-07-29,2893.4,2927.45,2890.0,2903.8,2905.85,2903.8,4368,3813716000.0000005,4076400,-96900,2922.5,0.3766,-18.699999999999818
2021-07-02,HEROMOTOCO,2021-07-29,2925.0,2942.5,2887.15,2899.4,2902.55,2899.4,5104,4458433000.0,4375800,299400,2919.85,0.2826,-20.449999999999818
2021-07-05,HEROMOTOCO,2021-07-29,2903.15,2930.65,2900.5,2919.0,2922.5,2919.0,3905,3418333999.9999995,4230000,-145800,2938.05,0.5335,-19.050000000000182
2021-07-06,HEROMOTOCO,2021-07-29,2917.0,2932.9,2893.7,2899.25,2897.0,2899.25,3079,2692400000.0,4318800,88800,2919.25,0.5119,-20.0
2021-07-07,HEROMOTOCO,2021-07-29,2891.5,2897.05,2872.0,2892.55,2896.0,2892.55,2753,2381573000.0,4371000,52200,2913.35,0.5773,-20.799999999999727
2021-07-08,HEROMOTOCO,2021-07-29,2889.2,2912.5,2867.5,2880.65,2881.15,2880.65,3165,2744768000.0,4433400,62400,2900.4,0.5434,-19.75
2021-07-09,HEROMOTOCO,2021-07-29,2881.95,2881.95,2850.0,2867.9,2868.3,2867.9,2753,2365198000.0,4494300,60900,2896.8,0.4703,-28.90000000000009
2021-07-12,HEROMOTOCO,2021-07-29,2874.75,2895.35,2866.45,2869.85,2868.5,2869.85,2908,2512470000.0,4512900,18600,2898.2,0.4807,-28.34999999999991
2021-07-13,HEROMOTOCO,2021-07-29,2880.5,2895.4,2872.7,2880.6,2883.2,2880.6,3127,2705405000.0,4381500,-131400,2904.1,0.4175,-23.5
2021-07-14,HEROMOTOCO,2021-07-29,2887.15,2893.85,2871.25,2876.75,2875.95,2876.75,2544,2199587000.0,4433400,51900,2900.7,0.4437,-23.949999999999818
2021-07-15,HEROMOTOCO,2021-07-29,2875.1,2879.65,2854.65,2860.15,2860.0,2860.15,2601,2234701000.0,4554000,120600,2884.65,0.5700999999999999,-24.5
2021-07-16,HEROMOTOCO,2021-07-29,2863.45,2876.45,2854.0,2873.7,2876.0,2873.7,2421,2082591000.0,4461000,-93000,2904.7,0.5665,-31.0
2021-07-19,HEROMOTOCO,2021-07-29,2854.85,2862.45,2837.15,2853.25,2854.75,2853.25,2762,2363597000.0,4524300,63300,2887.1,0.49460000000000004,-33.84999999999991
2021-07-20,HEROMOTOCO,2021-07-29,2856.05,2859.0,2793.2,2807.55,2809.8,2807.55,4059,3428214000.0,4441800,-82500,2839.0,0.5017,-31.449999999999818
2021-07-22,HEROMOTOCO,2021-07-29,2835.0,2845.9,2807.0,2839.6,2845.4,2839.6,3525,2987425000.0,4222200,-219600,2838.25,0.4954,1.349999999999909
2021-07-23,HEROMOTOCO,2021-07-29,2844.25,2862.9,2825.7,2832.9,2832.55,2832.9,3045,2592210000.0,4000500,-221700,2835.0,0.5387,-2.099999999999909
2021-07-26,HEROMOTOCO,2021-07-29,2806.65,2832.0,2806.6,2814.0,2814.5,2814.0,5607,4744779000.0,3223500,-777000,2810.25,0.46990000000000004,3.75
2021-07-27,HEROMOTOCO,2021-07-29,2822.95,2828.0,2787.0,2797.1,2796.0,2797.1,6409,5405296000.0,2168100,-1055400,2793.85,0.5378000000000001,3.25
2021-07-28,HEROMOTOCO,2021-07-29,2786.85,2800.4,2756.9,2776.4,2770.55,2776.4,4737,3940694999.9999995,1300800,-867300,2777.7,0.5108,-1.2999999999997272
