Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,POWERGRID,2021-07-29,233.5,233.5,230.25,231.45,231.35,231.45,1836,1699559000.0,20400000,732000,230.8,0.5767,0.6499999999999773
2021-07-02,POWERGRID,2021-07-29,231.65,231.65,228.3,228.6,228.65,228.6,1547,1419404000.0,21340000,940000,227.95,0.5296000000000001,0.6500000000000057
2021-07-05,POWERGRID,2021-07-29,228.7,231.4,228.4,231.0,230.85,231.0,1260,1162113000.0,21152000,-188000,230.3,0.4565,0.6999999999999886
2021-07-06,POWERGRID,2021-07-29,229.8,231.2,229.25,229.95,229.95,229.95,1243,1144968000.0,21008000,-144000,228.8,0.5117,1.1499999999999773
2021-07-07,POWERGRID,2021-07-29,229.5,231.7,229.5,231.4,231.5,231.4,1086,1002191000.0,20812000,-196000,230.95,0.518,0.45000000000001705
2021-07-08,POWERGRID,2021-07-29,231.45,233.7,229.8,231.3,230.9,231.3,1656,1534747000.0,20152000,-660000,231.15,0.5751,0.15000000000000568
2021-07-09,POWERGRID,2021-07-29,230.75,231.9,230.2,231.15,231.15,231.15,674,622677000.0,20128000,-24000,230.25,0.46299999999999997,0.9000000000000057
2021-07-12,POWERGRID,2021-07-29,231.6,232.25,228.85,230.05,230.05,230.05,989,912231000.0,20404000,276000,229.0,0.6011,1.0500000000000114
2021-07-13,POWERGRID,2021-07-29,229.9,232.8,229.4,229.7,229.75,229.7,1829,1686928000.0,21256000,852000,228.65,0.6912999999999999,1.049999999999983
2021-07-14,POWERGRID,2021-07-29,229.7,231.7,229.5,230.45,230.35,230.45,1278,1178539000.0,20732000,-524000,229.95,0.6036,0.5
2021-07-15,POWERGRID,2021-07-29,230.4,231.95,230.15,230.7,230.65,230.7,1060,980014000.0,20484000,-248000,230.4,0.5984,0.29999999999998295
2021-07-16,POWERGRID,2021-07-29,231.2,236.2,230.8,233.95,233.8,233.95,3763,3511778000.0,19812000,-672000,233.85,0.47130000000000005,0.09999999999999432
2021-07-19,POWERGRID,2021-07-29,233.7,234.6,231.9,233.7,234.25,233.7,2361,2206943000.0,20024000,212000,233.15,0.5647,0.549999999999983
2021-07-20,POWERGRID,2021-07-29,233.85,236.15,231.5,231.85,231.95,231.85,2210,2067650000.0,19872000,-152000,231.3,0.43710000000000004,0.549999999999983
2021-07-22,POWERGRID,2021-07-29,232.85,234.1,229.3,233.35,233.25,233.35,1592,1477895000.0,18904000,-968000,233.25,0.3981,0.09999999999999432
2021-07-23,POWERGRID,2021-07-29,233.5,233.9,231.85,232.9,232.95,232.9,1277,1190113000.0,17516000,-1388000,233.0,0.6056,-0.09999999999999432
2021-07-26,POWERGRID,2021-07-29,232.9,235.15,231.9,232.55,232.85,232.55,2837,2650190000.0,15364000,-2152000,232.7,0.7039,-0.14999999999997726
2021-07-27,POWERGRID,2021-07-29,233.0,235.85,231.35,231.85,231.5,231.85,3047,2843576000.0,12604000,-2760000,231.85,0.601,0.0
2021-07-28,POWERGRID,2021-07-29,231.6,231.75,227.4,228.45,228.0,228.45,2755,2524688000.0,8772000,-3832000,228.1,0.6767000000000001,0.3499999999999943
