Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,TATAMOTORS,2021-07-29,343.0,349.2,342.3,344.8,345.2,344.8,12704,12520868000.0,88666350,-119700,344.25,0.19460000000000002,0.5500000000000114
2021-07-02,TATAMOTORS,2021-07-29,345.05,346.4,341.15,345.45,345.55,345.45,7671,7523689000.0,88794600,128250,344.9,0.1616,0.5500000000000114
2021-07-05,TATAMOTORS,2021-07-29,347.65,351.15,344.65,346.9,346.75,346.9,8765,8687870000.0,89478600,684000,346.1,0.1793,0.7999999999999545
2021-07-06,TATAMOTORS,2021-07-29,349.1,359.5,312.25,316.8,316.0,316.8,77043,72989607000.0,99912450,10433850,316.9,0.23370000000000002,-0.0999999999999659
2021-07-07,TATAMOTORS,2021-07-29,315.15,319.15,306.65,316.6,316.7,316.6,38519,34430016000.0,111511950,11599500,317.1,0.139,-0.5
2021-07-08,TATAMOTORS,2021-07-29,313.95,314.4,302.45,305.05,304.35,305.05,33116,29112028000.000004,126423150,14911200,306.35,0.27530000000000004,-1.3000000000000114
2021-07-09,TATAMOTORS,2021-07-29,304.15,306.95,300.35,304.8,305.1,304.8,15334,13293787000.0,129501150,3078000,306.3,0.17,-1.5
2021-07-12,TATAMOTORS,2021-07-29,309.15,310.0,303.7,305.15,305.0,305.15,15022,13105447000.0,128227200,-1273950,307.45,0.2213,-2.3000000000000114
2021-07-13,TATAMOTORS,2021-07-29,307.15,312.6,306.8,311.8,311.5,311.8,15395,13588029999.999998,120649050,-7578150,310.95,0.2257,0.8500000000000227
2021-07-14,TATAMOTORS,2021-07-29,310.9,313.5,308.3,309.4,308.85,309.4,9877,8733604000.0,121213350,564300,309.55,0.2127,-0.1500000000000341
2021-07-15,TATAMOTORS,2021-07-29,309.8,314.0,307.65,311.05,311.0,311.05,11637,10298739000.0,121697850,484500,310.25,0.28440000000000004,0.8000000000000114
2021-07-16,TATAMOTORS,2021-07-29,311.8,316.25,310.7,311.75,311.75,311.75,12523,11179935000.0,124872750,3174900,311.25,0.20629999999999998,0.5
2021-07-19,TATAMOTORS,2021-07-29,308.1,310.55,305.8,308.85,308.8,308.85,10377,9114229000.0,122772300,-2100450,308.85,0.2237,0.0
2021-07-20,TATAMOTORS,2021-07-29,307.05,307.9,301.85,302.7,302.5,302.7,12779,11085088000.0,120552150,-2220150,302.15,0.3143,0.5500000000000114
2021-07-22,TATAMOTORS,2021-07-29,306.0,307.6,301.2,303.35,303.95,303.35,10048,8725013000.0,113558250,-6993900,302.55,0.342,0.8000000000000114
2021-07-23,TATAMOTORS,2021-07-29,300.0,301.2,294.15,295.45,295.65,295.45,13816,11664463000.0,111586050,-1972200,295.55,0.2934,-0.10000000000002274
2021-07-26,TATAMOTORS,2021-07-29,294.85,297.7,290.55,293.25,292.55,293.25,20411,17074867000.000002,84861600,-26724450,293.15,0.2863,0.10000000000002274
2021-07-27,TATAMOTORS,2021-07-29,293.0,297.95,288.85,291.45,290.7,291.45,21846,18255456000.0,63324150,-21537450,291.4,0.4266,0.05000000000001137
2021-07-28,TATAMOTORS,2021-07-29,290.0,290.95,283.65,284.7,284.7,284.7,15691,12793371000.0,43642050,-19682100,284.45,0.45659999999999995,0.25
