Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,LT,2021-07-29,1491.85,1501.6,1477.6,1490.05,1491.2,1490.05,4360,3730112999.9999995,11519550,314525,1492.3,0.5783,-2.25
2021-07-02,LT,2021-07-29,1494.9,1494.9,1465.2,1475.55,1478.4,1475.55,6251,5311951000.0,12490725,971175,1485.65,0.5029,-10.100000000000136
2021-07-05,LT,2021-07-29,1477.05,1503.05,1477.05,1497.7,1497.0,1497.7,5099,4383394000.0,12514875,24150,1507.95,0.44780000000000003,-10.25
2021-07-06,LT,2021-07-29,1494.95,1507.0,1485.15,1491.35,1492.8,1491.35,3414,2938789000.0,12556275,41400,1505.5,0.41270000000000007,-14.150000000000091
2021-07-07,LT,2021-07-29,1485.7,1504.75,1481.9,1502.4,1503.6,1502.4,3292,2834395000.0,12248650,-307625,1516.45,0.38310000000000005,-14.049999999999955
2021-07-08,LT,2021-07-29,1497.0,1509.0,1482.2,1488.3,1487.7,1488.3,4294,3685449000.0,12305000,56350,1500.7,0.5813,-12.400000000000091
2021-07-09,LT,2021-07-29,1482.85,1489.4,1471.7,1487.7,1486.9,1487.7,3343,2847565000.0,12379750,74750,1499.6,0.5631,-11.899999999999864
2021-07-12,LT,2021-07-29,1490.35,1503.2,1479.0,1486.65,1487.75,1486.65,3978,3410115000.0,12357325,-22425,1500.75,0.3592,-14.099999999999909
2021-07-13,LT,2021-07-29,1504.65,1504.65,1489.5,1502.6,1502.55,1502.6,3643,3138822000.0,12308450,-48875,1513.6,0.5205,-11.0
2021-07-14,LT,2021-07-29,1496.95,1538.3,1496.9,1531.6,1530.15,1531.6,10349,9075620000.0,12451050,142600,1544.7,0.39630000000000004,-13.100000000000136
2021-07-15,LT,2021-07-29,1537.1,1614.3,1536.4,1594.8,1590.0,1594.8,21589,19736006000.0,12891500,440450,1609.35,0.4023,-14.549999999999955
2021-07-16,LT,2021-07-29,1593.6,1607.0,1582.45,1602.85,1601.1,1602.85,7814,7175788000.0,12058900,-832600,1618.75,0.6285000000000001,-15.900000000000091
2021-07-19,LT,2021-07-29,1587.75,1623.65,1584.05,1596.2,1595.3,1596.2,8819,8135774000.000001,11498850,-560050,1609.6,0.3871,-13.399999999999864
2021-07-20,LT,2021-07-29,1596.65,1608.9,1568.45,1577.1,1575.6,1577.1,6052,5519050000.0,11254475,-244375,1590.35,0.39880000000000004,-13.25
2021-07-22,LT,2021-07-29,1592.0,1628.9,1575.45,1625.4,1628.5,1625.4,11677,10781264000.0,10497200,-757275,1642.15,0.4755,-16.75
2021-07-23,LT,2021-07-29,1629.2,1630.0,1590.15,1597.3,1600.2,1597.3,11033,10157831000.0,8882025,-1615175,1611.75,0.48360000000000003,-14.450000000000045
2021-07-26,LT,2021-07-29,1597.25,1608.4,1577.45,1583.5,1582.6,1583.5,11337,10372118000.0,5860400,-3021625,1597.6,0.5578000000000001,-14.099999999999909
2021-07-27,LT,2021-07-29,1594.25,1608.95,1567.55,1591.0,1589.85,1591.0,12611,11507822000.0,3502325,-2358075,1608.25,0.4351,-17.25
2021-07-28,LT,2021-07-29,1585.0,1599.95,1555.65,1592.85,1595.3,1592.85,8799,8020869000.0,1202325,-2300000,1594.2,0.5807,-1.3500000000001364
