Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,BRITANNIA,2021-07-29,3651.05,3673.45,3602.1,3612.05,3615.0,3612.05,2099,1522258000.0,1948200,98600,3595.8,0.7393000000000001,16.25
2021-07-02,BRITANNIA,2021-07-29,3612.05,3612.05,3555.2,3563.65,3569.0,3563.65,1943,1387683000.0,2041800,93600,3545.3,0.5371,18.34999999999991
2021-07-05,BRITANNIA,2021-07-29,3576.95,3598.75,3532.0,3543.05,3544.9,3543.05,3409,2424276000.0,2227000,185200,3523.55,0.6741,19.5
2021-07-06,BRITANNIA,2021-07-29,3547.75,3548.8,3526.7,3537.2,3536.1,3537.2,1672,1182963000.0,2280200,53200,3519.0,0.6065,18.199999999999818
2021-07-07,BRITANNIA,2021-07-29,3538.0,3559.0,3516.05,3547.15,3552.0,3547.15,2662,1885950000.0,2247200,-33000,3521.35,0.5438000000000001,25.800000000000182
2021-07-08,BRITANNIA,2021-07-29,3510.05,3542.6,3491.25,3507.8,3505.6,3507.8,4913,3446057000.0,2302200,55000,3491.4,0.6402,16.40000000000009
2021-07-09,BRITANNIA,2021-07-29,3509.6,3534.0,3481.9,3494.05,3494.6,3494.05,3566,2498529000.0,2257400,-44800,3475.95,0.6295000000000001,18.100000000000364
2021-07-12,BRITANNIA,2021-07-29,3500.9,3514.15,3481.05,3487.1,3490.5,3487.1,1051,734828000.0,2276600,19200,3470.4,0.5387,16.699999999999818
2021-07-13,BRITANNIA,2021-07-29,3505.5,3505.5,3476.15,3495.5,3492.05,3495.5,1416,988042000.0,2228200,-48400,3485.5,0.5479999999999999,10.0
2021-07-14,BRITANNIA,2021-07-29,3504.5,3504.55,3470.3,3490.95,3490.7,3490.95,1654,1152915000.0,2262000,33800,3485.75,0.6901999999999999,5.199999999999818
2021-07-15,BRITANNIA,2021-07-29,3499.25,3505.0,3468.0,3473.65,3472.0,3473.65,1628,1132555000.0,2290200,28200,3460.85,0.5232,12.800000000000182
2021-07-16,BRITANNIA,2021-07-29,3468.05,3484.9,3451.0,3454.1,3454.1,3454.1,1818,1259027000.0,2278000,-12200,3441.0,0.7240000000000001,13.099999999999909
2021-07-19,BRITANNIA,2021-07-29,3446.5,3468.05,3435.15,3455.35,3455.65,3455.35,1614,1114992000.0,2291200,13200,3450.15,0.5478000000000001,5.199999999999818
2021-07-20,BRITANNIA,2021-07-29,3460.05,3471.25,3431.75,3435.35,3434.1,3435.35,2029,1399898000.0,2302000,10800,3433.55,0.49090000000000006,1.7999999999997272
2021-07-22,BRITANNIA,2021-07-29,3447.8,3447.8,3418.1,3433.75,3435.0,3433.75,1448,994411000.0,2307600,5600,3425.3,0.7208,8.449999999999818
2021-07-23,BRITANNIA,2021-07-29,3437.05,3453.15,3429.4,3443.55,3442.3,3443.55,2050,1410873000.0,2240600,-67000,3439.8,0.6537000000000001,3.75
2021-07-26,BRITANNIA,2021-07-29,3443.1,3504.6,3438.2,3487.15,3489.7,3487.15,5524,3850228000.0,1884400,-356200,3482.0,0.4974,5.150000000000091
2021-07-27,BRITANNIA,2021-07-29,3510.4,3510.4,3438.0,3450.05,3447.2,3450.05,4313,2987895000.0,1382800,-501600,3450.75,0.5095000000000001,-0.6999999999998181
2021-07-28,BRITANNIA,2021-07-29,3452.15,3452.15,3407.05,3421.0,3418.3,3421.0,3505,2397397000.0,974200,-408600,3424.1,0.6058,-3.099999999999909
