Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,ICICIBANK,2021-07-29,636.1,638.95,631.55,633.35,634.5,633.35,9154,7991172000.0,72727875,796125,630.85,0.4446,2.5
2021-07-02,ICICIBANK,2021-07-29,636.0,641.0,634.75,640.15,640.3,640.15,10636,9332353000.0,71834125,-893750,640.25,0.47409999999999997,-0.10000000000002274
2021-07-05,ICICIBANK,2021-07-29,643.0,648.4,642.15,647.75,647.55,647.75,9409,8356795000.0,68836625,-2997500,647.85,0.5496,-0.10000000000002274
2021-07-06,ICICIBANK,2021-07-29,646.55,655.2,646.15,650.0,648.2,650.0,12176,10899535000.0,67531750,-1304875,650.3,0.5145000000000001,-0.2999999999999545
2021-07-07,ICICIBANK,2021-07-29,650.0,654.6,646.4,653.95,653.5,653.95,8299,7434149000.000001,67519375,-12375,654.0,0.5709000000000001,-0.049999999999954525
2021-07-08,ICICIBANK,2021-07-29,652.05,654.0,640.7,643.85,644.15,643.85,10759,9575392000.0,67431375,-88000,641.9,0.5703,1.9500000000000455
2021-07-09,ICICIBANK,2021-07-29,640.65,642.45,634.55,640.9,640.75,640.9,9831,8639529000.0,67262250,-169125,638.55,0.4225,2.3500000000000227
2021-07-12,ICICIBANK,2021-07-29,646.0,651.2,643.0,646.2,646.45,646.2,8900,7925749000.000001,66214500,-1047750,646.25,0.3998,-0.049999999999954525
2021-07-13,ICICIBANK,2021-07-29,653.9,665.65,653.3,664.65,664.7,664.65,25459,23138705000.0,66702625,488125,664.95,0.4818,-0.3000000000000682
2021-07-14,ICICIBANK,2021-07-29,661.0,666.7,659.35,664.5,663.95,664.5,10459,9538911000.0,64829875,-1872750,664.35,0.5455,0.14999999999997726
2021-07-15,ICICIBANK,2021-07-29,665.05,669.8,661.95,667.4,667.0,667.4,8978,8234607000.000001,64839500,9625,667.45,0.5962,-0.05000000000006821
2021-07-16,ICICIBANK,2021-07-29,667.65,667.65,658.25,660.8,661.2,660.8,8483,7718071000.000001,64033750,-805750,660.3,0.7068000000000001,0.5
2021-07-19,ICICIBANK,2021-07-29,653.0,656.95,647.0,655.3,655.0,655.3,11325,10183711000.0,63291250,-742500,655.9,0.5546,-0.6000000000000227
2021-07-20,ICICIBANK,2021-07-29,649.6,651.0,639.15,640.5,640.55,640.5,14190,12563595000.0,60885000,-2406250,641.9,0.6814,-1.3999999999999773
2021-07-22,ICICIBANK,2021-07-29,651.8,660.35,648.4,654.15,653.9,654.15,16540,14874426000.0,60676000,-209000,655.95,0.5804,-1.8000000000000682
2021-07-23,ICICIBANK,2021-07-29,653.95,676.0,649.1,674.7,673.1,674.7,34210,31378474000.0,62111500,1435500,676.65,0.40340000000000004,-1.9499999999999318
2021-07-26,ICICIBANK,2021-07-29,676.05,685.35,660.05,674.0,674.05,674.0,43624,40474562000.0,46567125,-15544375,676.75,0.41259999999999997,-2.75
2021-07-27,ICICIBANK,2021-07-29,677.65,682.65,670.75,674.65,675.5,674.65,22589,21034437000.0,31006250,-15560875,677.45,0.5565,-2.800000000000068
2021-07-28,ICICIBANK,2021-07-29,675.05,683.9,668.0,682.1,682.8,682.1,21336,19779870000.0,15435750,-15570500,685.05,0.6033,-2.949999999999932
