Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,JSWSTEEL,2021-07-29,685.3,686.55,676.45,677.8,678.0,677.8,4328,3974515000.0,40097700,652050,680.55,0.20800000000000002,-2.75
2021-07-02,JSWSTEEL,2021-07-29,677.2,678.0,663.4,668.4,669.3,668.4,6118,5527266000.0,40778100,680400,671.3,0.262,-2.8999999999999773
2021-07-05,JSWSTEEL,2021-07-29,672.9,678.1,667.05,676.35,676.3,676.35,5577,5065638000.0,40637700,-140400,672.75,0.1423,3.6000000000000227
2021-07-06,JSWSTEEL,2021-07-29,676.35,684.7,672.4,676.9,676.4,676.9,6398,5861140000.0,41179050,541350,673.15,0.2168,3.75
2021-07-07,JSWSTEEL,2021-07-29,674.05,697.7,671.85,693.85,695.2,693.85,11439,10626101000.0,42078150,899100,690.4,0.2643,3.4500000000000455
2021-07-08,JSWSTEEL,2021-07-29,692.0,692.35,667.8,670.05,670.7,670.05,9593,8798137000.0,41737950,-340200,668.25,0.2207,1.7999999999999545
2021-07-09,JSWSTEEL,2021-07-29,672.25,686.5,671.0,684.25,683.75,684.25,9861,9040449000.0,41656950,-81000,681.55,0.1376,2.7000000000000455
2021-07-12,JSWSTEEL,2021-07-29,686.4,706.95,682.25,695.3,693.25,695.3,12829,12061525000.0,40732200,-924750,694.45,0.23260000000000003,0.849999999999909
2021-07-13,JSWSTEEL,2021-07-29,699.8,705.6,696.15,702.55,703.0,702.55,5682,5383338000.0,40483800,-248400,701.4,0.26940000000000003,1.1499999999999773
2021-07-14,JSWSTEEL,2021-07-29,704.7,706.8,695.5,701.4,700.45,701.4,5022,4755682000.0,40219200,-264600,700.4,0.2817,1.0
2021-07-15,JSWSTEEL,2021-07-29,699.3,710.8,697.15,702.05,701.75,702.05,5960,5660870000.0,40490550,271350,699.1,0.209,2.949999999999932
2021-07-16,JSWSTEEL,2021-07-29,704.15,709.9,702.25,706.5,705.85,706.5,4537,4326404000.0,40574250,83700,703.6,0.19760000000000003,2.8999999999999773
2021-07-19,JSWSTEEL,2021-07-29,700.05,715.0,695.15,700.65,700.2,700.65,8458,8042503999.999999,40641750,67500,698.4,0.2202,2.25
2021-07-20,JSWSTEEL,2021-07-29,699.0,700.35,676.85,684.3,685.0,684.3,10230,9503805000.0,38117250,-2524500,682.0,0.259,2.2999999999999545
2021-07-22,JSWSTEEL,2021-07-29,691.9,724.0,691.25,719.4,723.25,719.4,13687,13106703000.0,37277550,-839700,716.55,0.2386,2.8500000000000227
2021-07-23,JSWSTEEL,2021-07-29,724.5,727.95,712.75,718.5,720.0,718.5,21291,20684419000.0,20737350,-16540200,717.55,0.1345,0.9500000000000455
2021-07-26,JSWSTEEL,2021-07-29,727.75,727.75,700.3,705.15,704.8,705.15,17418,16677864000.000002,14246550,-6490800,704.55,0.1645,0.6000000000000227
2021-07-27,JSWSTEEL,2021-07-29,710.35,718.65,703.85,710.65,709.5,710.65,10713,10302973000.0,8371350,-5875200,710.65,0.16870000000000002,0.0
2021-07-28,JSWSTEEL,2021-07-29,709.4,726.4,701.1,722.65,723.85,722.65,9662,9318418000.0,3404700,-4966650,721.7,0.1913,0.9499999999999318
