Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-07-01,INFY,2021-07-29,1579.9,1579.9,1565.8,1567.8,1568.85,1567.8,11317,10668323000.0,29319000,-277200,1560.4,0.6224000000000001,7.399999999999864
2021-07-02,INFY,2021-07-29,1565.0,1575.4,1548.0,1573.55,1572.8,1573.55,12688,11885057000.0,29078400,-240600,1567.8,0.5712,5.75
2021-07-05,INFY,2021-07-29,1574.3,1589.5,1567.0,1584.55,1586.6,1584.55,13621,12900176000.0,30208800,1130400,1578.95,0.5778,5.599999999999909
2021-07-06,INFY,2021-07-29,1583.35,1589.5,1560.0,1565.3,1566.0,1565.3,12020,11376364000.0,29874600,-334200,1562.2,0.5557,3.099999999999909
2021-07-07,INFY,2021-07-29,1569.8,1573.95,1547.0,1567.1,1566.8,1567.1,14962,14019322000.0,29111400,-763200,1564.6,0.5474,2.5
2021-07-08,INFY,2021-07-29,1570.0,1578.1,1552.9,1564.0,1561.85,1564.0,10507,9860514000.0,28992600,-118800,1560.75,0.5225,3.25
2021-07-09,INFY,2021-07-29,1561.05,1576.0,1556.15,1567.8,1568.95,1567.8,13292,12503454000.0,28898400,-94200,1562.9,0.48100000000000004,4.899999999999864
2021-07-12,INFY,2021-07-29,1571.15,1584.0,1538.55,1553.0,1552.75,1553.0,16116,15114000000.0,28505400,-393000,1547.85,0.5434,5.150000000000091
2021-07-13,INFY,2021-07-29,1557.6,1558.7,1539.5,1551.8,1552.3,1551.8,11035,10251895000.0,27984000,-521400,1544.95,0.6614,6.849999999999909
2021-07-14,INFY,2021-07-29,1556.15,1589.0,1541.7,1583.5,1583.0,1583.5,22476,21145862000.0,27401400,-582600,1576.9,0.37200000000000005,6.599999999999909
2021-07-15,INFY,2021-07-29,1566.15,1600.0,1561.2,1582.5,1581.95,1582.5,23025,21897520000.0,27346800,-54600,1580.8,0.3886,1.7000000000000455
2021-07-16,INFY,2021-07-29,1573.0,1576.5,1554.0,1559.5,1559.8,1559.5,11343,10650382000.0,28241400,894600,1555.45,0.6362,4.0499999999999545
2021-07-19,INFY,2021-07-29,1546.2,1557.95,1542.5,1546.45,1547.75,1546.45,8617,8001973000.0,27419400,-822000,1541.7,0.7495,4.75
2021-07-20,INFY,2021-07-29,1560.0,1561.45,1540.05,1552.2,1550.0,1552.2,8431,7843009000.0,26897400,-522000,1550.05,0.6901,2.150000000000091
2021-07-22,INFY,2021-07-29,1565.15,1591.75,1563.8,1589.3,1588.25,1589.3,14335,13578164000.000002,24385800,-2511600,1590.2,0.723,-0.900000000000091
2021-07-23,INFY,2021-07-29,1586.95,1597.7,1585.2,1589.95,1589.3,1589.95,10463,9986527000.0,22343400,-2042400,1590.45,0.6096,-0.5
2021-07-26,INFY,2021-07-29,1595.05,1609.45,1595.05,1602.4,1601.95,1602.4,15104,14539325000.0,18189600,-4153800,1603.9,0.6321,-1.5
2021-07-27,INFY,2021-07-29,1602.3,1607.85,1596.4,1599.65,1598.75,1599.65,16230,15590118000.0,11909400,-6280200,1602.55,0.7815000000000001,-2.8999999999998636
2021-07-28,INFY,2021-07-29,1605.35,1605.6,1585.5,1601.95,1602.2,1601.95,12638,12091685000.0,7381200,-4528200,1605.6,0.6895,-3.6499999999998636
