Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-10-01,HCLTECH,2021-10-28,1267.0,1283.0,1255.75,1270.8,1269.4,1270.8,5833,5185293000.0,16021600,344400,1273.75,0.5948,-2.9500000000000455
2021-10-04,HCLTECH,2021-10-28,1281.65,1293.7,1270.9,1280.05,1282.95,1280.05,6313,5671961000.0,16837100,815500,1278.65,0.6311,1.3999999999998636
2021-10-05,HCLTECH,2021-10-28,1270.7,1314.4,1262.0,1305.8,1308.95,1305.8,12097,10942485000.0,17959900,1122800,1305.15,0.5322,0.6499999999998636
2021-10-06,HCLTECH,2021-10-28,1313.8,1316.95,1270.35,1273.6,1272.6,1273.6,7905,7128566000.0,18411400,451500,1275.45,0.4685,-1.8500000000001364
2021-10-07,HCLTECH,2021-10-28,1287.0,1317.65,1282.05,1304.6,1304.5,1304.6,9322,8511023000.0,18488400,77000,1306.3,0.4857,-1.7000000000000455
2021-10-08,HCLTECH,2021-10-28,1302.5,1338.0,1294.05,1322.2,1323.7,1322.2,14106,13035810000.0,19252100,763700,1322.15,0.5025000000000001,0.049999999999954525
2021-10-11,HCLTECH,2021-10-28,1295.85,1319.9,1220.9,1300.6,1302.15,1300.6,13310,12090123000.0,18830000,-422100,1302.9,0.4798,-2.300000000000182
2021-10-12,HCLTECH,2021-10-28,1304.25,1306.0,1229.05,1249.0,1251.05,1249.0,29291,25683128000.0,20983200,2153200,1250.35,0.5069,-1.349999999999909
2021-10-13,HCLTECH,2021-10-28,1261.8,1265.65,1238.0,1259.7,1261.2,1259.7,12138,10650682000.0,20115200,-868000,1265.35,0.5471,-5.649999999999864
2021-10-14,HCLTECH,2021-10-28,1285.0,1289.9,1239.7,1249.5,1244.0,1249.5,28795,25296988000.0,22446900,2331700,1251.15,0.5064,-1.650000000000091
2021-10-18,HCLTECH,2021-10-28,1237.85,1267.95,1210.45,1217.3,1220.0,1217.3,36597,31547315000.000004,21779100,-667800,1221.4,0.7043,-4.100000000000136
2021-10-19,HCLTECH,2021-10-28,1221.75,1247.85,1218.35,1228.0,1227.65,1228.0,18049,15579893000.0,21415800,-363300,1232.1,0.6092000000000001,-4.099999999999909
2021-10-20,HCLTECH,2021-10-28,1230.0,1258.4,1215.3,1228.8,1228.55,1228.8,16931,14701367000.000002,20185200,-1230600,1232.9,0.5355,-4.100000000000136
2021-10-21,HCLTECH,2021-10-28,1236.55,1243.35,1191.0,1212.75,1216.5,1212.75,14084,11916404000.0,17894800,-2290400,1210.7,0.47380000000000005,2.0499999999999545
2021-10-22,HCLTECH,2021-10-28,1207.85,1224.3,1186.85,1194.9,1196.35,1194.9,9060,7615777000.0,16352000,-1542800,1194.0,0.5065999999999999,0.900000000000091
2021-10-25,HCLTECH,2021-10-28,1184.0,1189.35,1160.05,1169.65,1171.95,1169.65,13114,10737324000.0,12610500,-3741500,1165.4,0.6595000000000001,4.25
2021-10-26,HCLTECH,2021-10-28,1173.2,1183.05,1156.15,1169.65,1171.05,1169.65,10433,8526675000.0,8577100,-4033400,1166.8,0.6372,2.8500000000001364
2021-10-27,HCLTECH,2021-10-28,1171.6,1181.0,1163.55,1176.75,1177.55,1176.75,9860,8091539999.999999,4197900,-4379200,1177.15,0.6655,-0.40000000000009095
