Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-10-01,UPL,2021-10-28,706.9,717.0,700.05,715.45,714.3,715.45,2796,2580625000.0,24432200,209300,712.65,0.39130000000000004,2.800000000000068
2021-10-04,UPL,2021-10-28,717.05,723.2,696.0,706.8,706.05,706.8,7366,6752482000.000001,26565500,2133300,702.95,0.4968,3.849999999999909
2021-10-05,UPL,2021-10-28,705.35,723.0,702.3,717.8,718.6,717.8,5406,5038374000.0,26964600,399100,714.65,0.409,3.1499999999999773
2021-10-06,UPL,2021-10-28,719.5,747.8,719.0,729.9,729.05,729.9,11570,11058542000.0,26219700,-744900,727.3,0.2134,2.6000000000000227
2021-10-07,UPL,2021-10-28,735.5,739.4,725.8,729.65,730.9,729.65,3560,3382017000.0,26982800,763100,727.5,0.3926,2.1499999999999773
2021-10-08,UPL,2021-10-28,732.15,749.75,728.15,739.9,739.3,739.9,6543,6290217000.0,26765700,-217100,738.0,0.2845,1.8999999999999773
2021-10-11,UPL,2021-10-28,741.75,755.0,741.3,743.35,742.0,743.35,5275,5127162000.0,26409500,-356200,742.45,0.368,0.8999999999999773
2021-10-12,UPL,2021-10-28,742.0,751.8,739.4,747.55,747.9,747.55,3865,3748308000.0,25621700,-787800,744.3,0.4045,3.25
2021-10-13,UPL,2021-10-28,746.0,756.0,744.0,748.2,748.2,748.2,2878,2808854000.0,25308400,-313300,747.45,0.3925,0.75
2021-10-14,UPL,2021-10-28,747.45,760.5,746.45,748.75,748.95,748.75,4246,4161174000.0,24982100,-326300,747.85,0.34490000000000004,0.8999999999999773
2021-10-18,UPL,2021-10-28,750.25,764.75,747.75,754.4,754.45,754.4,4039,3973571000.0,24683100,-299000,751.1,0.4793,3.2999999999999545
2021-10-19,UPL,2021-10-28,757.2,761.7,731.0,735.55,733.0,735.55,3528,3417518000.0,24083800,-599300,733.7,0.3098,1.849999999999909
2021-10-20,UPL,2021-10-28,733.25,735.85,712.15,717.8,718.9,717.8,4230,3975322000.0,22821500,-1262300,715.9,0.2847,1.8999999999999773
2021-10-21,UPL,2021-10-28,723.9,724.9,706.55,718.8,722.2,718.8,4161,3864514000.0,20958600,-1862900,717.45,0.3683,1.349999999999909
2021-10-22,UPL,2021-10-28,726.2,726.2,698.95,704.4,704.6,704.4,4039,3719273000.0000005,19566300,-1392300,704.35,0.32920000000000005,0.049999999999954525
2021-10-25,UPL,2021-10-28,704.85,706.8,686.3,695.6,695.0,695.6,5801,5233107000.0,15707900,-3858400,695.3,0.2997,0.3000000000000682
2021-10-26,UPL,2021-10-28,694.5,717.15,691.35,714.85,716.7,714.85,8388,7713889999.999999,8814000,-6893900,713.25,0.24170000000000003,1.6000000000000227
2021-10-27,UPL,2021-10-28,713.1,747.85,712.95,741.65,740.8,741.65,9263,8811716000.0,3273400,-5540600,741.5,0.2223,0.14999999999997726
