Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-10-01,HDFCLIFE,2021-10-28,726.85,731.85,715.05,730.8,731.05,730.8,3400,2703437000.0,17204000,-440000,729.45,0.4601,1.349999999999909
2021-10-04,HDFCLIFE,2021-10-28,729.45,735.25,727.3,730.1,729.6,730.1,1765,1419383000.0,17296400,92400,726.65,0.5845,3.4500000000000455
2021-10-05,HDFCLIFE,2021-10-28,727.3,739.0,725.75,736.95,738.65,736.95,2802,2255002000.0,17491100,194700,733.15,0.6561,3.800000000000068
2021-10-06,HDFCLIFE,2021-10-28,737.55,743.6,725.55,727.8,727.0,727.8,3164,2561297000.0,17486700,-4400,725.65,0.49119999999999997,2.1499999999999773
2021-10-07,HDFCLIFE,2021-10-28,730.7,735.8,722.95,728.8,727.85,728.8,3757,3014125000.0,18206100,719400,725.35,0.5859000000000001,3.449999999999932
2021-10-08,HDFCLIFE,2021-10-28,730.2,733.25,723.5,724.8,724.55,724.8,1766,1412428000.0,18667000,460900,722.1,0.5995,2.699999999999932
2021-10-11,HDFCLIFE,2021-10-28,726.25,726.75,717.2,720.15,719.75,720.15,2732,2167643000.0,19212600,545600,717.3,0.7055,2.8500000000000227
2021-10-12,HDFCLIFE,2021-10-28,718.05,719.75,702.0,706.6,706.15,706.6,3998,3120002000.0,19838500,625900,703.4,0.6528,3.2000000000000455
2021-10-13,HDFCLIFE,2021-10-28,704.6,711.8,703.1,704.05,704.4,704.05,2949,2293285000.0,20446800,608300,700.9,0.7443000000000001,3.1499999999999773
2021-10-14,HDFCLIFE,2021-10-28,705.0,705.0,695.65,696.85,697.45,696.85,3781,2907515000.0,21213500,766700,693.8,0.7375,3.050000000000068
2021-10-18,HDFCLIFE,2021-10-28,697.5,708.45,691.9,706.55,705.7,706.55,5000,3850641000.0000005,20960500,-253000,703.6,0.5418000000000001,2.949999999999932
2021-10-19,HDFCLIFE,2021-10-28,707.55,710.95,700.85,705.4,704.65,705.4,3408,2650928000.0,20185000,-775500,702.8,0.4473,2.6000000000000227
2021-10-20,HDFCLIFE,2021-10-28,706.55,711.4,697.25,706.15,706.65,706.15,4361,3385551000.0,19440300,-744700,703.4,0.44700000000000006,2.75
2021-10-21,HDFCLIFE,2021-10-28,705.8,711.95,693.45,697.1,696.0,697.1,3977,3078995000.0,18867200,-573100,694.55,0.5043,2.550000000000068
2021-10-22,HDFCLIFE,2021-10-28,700.5,702.8,678.35,693.05,694.9,693.05,8640,6581931000.0,16333900,-2533300,690.75,0.2998,2.2999999999999545
2021-10-25,HDFCLIFE,2021-10-28,694.9,694.9,678.05,684.05,684.6,684.05,6325,4765527000.0,12740200,-3593700,683.25,0.5455,0.7999999999999545
2021-10-26,HDFCLIFE,2021-10-28,684.85,695.75,684.85,691.95,692.75,691.95,6228,4729976000.0,7833100,-4907100,690.05,0.6598,1.900000000000091
2021-10-27,HDFCLIFE,2021-10-28,691.1,700.05,691.1,694.4,693.5,694.4,5163,3959633000.0,4488000,-3345100,693.85,0.5325,0.5499999999999545
