Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-10-01,RELIANCE,2021-10-28,2500.1,2544.7,2497.0,2531.55,2534.2,2531.55,27339,17260547000.0,27913000,282500,2523.7,0.4916,7.850000000000364
2021-10-04,RELIANCE,2021-10-28,2555.0,2577.9,2540.25,2560.0,2561.0,2560.0,29397,18821765000.0,27839750,-73250,2556.15,0.5307000000000001,3.849999999999909
2021-10-05,RELIANCE,2021-10-28,2559.7,2618.95,2551.1,2612.85,2618.95,2612.85,37703,24375004000.0,28272250,432500,2609.2,0.5181,3.650000000000091
2021-10-06,RELIANCE,2021-10-28,2620.0,2620.9,2555.75,2563.0,2561.95,2563.0,35386,22901226000.0,28709500,437250,2559.85,0.5136999999999999,3.150000000000091
2021-10-07,RELIANCE,2021-10-28,2586.85,2602.85,2572.1,2578.8,2580.8,2578.8,18365,11879219000.0,28768500,59000,2572.4,0.506,6.400000000000091
2021-10-08,RELIANCE,2021-10-28,2590.0,2687.0,2585.0,2674.85,2673.0,2674.85,54026,35694371000.0,29217500,449000,2671.25,0.4058,3.599999999999909
2021-10-11,RELIANCE,2021-10-28,2701.8,2722.25,2658.0,2663.35,2665.05,2663.35,34042,22880384000.0,29416000,198500,2652.65,0.5669,10.699999999999818
2021-10-12,RELIANCE,2021-10-28,2688.4,2697.05,2645.05,2672.75,2672.65,2672.75,17738,11827462000.0,29210500,-205500,2667.8,0.5138,4.949999999999818
2021-10-13,RELIANCE,2021-10-28,2684.9,2723.2,2671.55,2698.45,2703.0,2698.45,25300,17077010999.999998,28731750,-478750,2694.95,0.5136000000000001,3.5
2021-10-14,RELIANCE,2021-10-28,2714.7,2740.0,2692.0,2709.15,2708.55,2709.15,18680,12640341000.0,28169000,-562750,2700.4,0.5665,8.75
2021-10-18,RELIANCE,2021-10-28,2682.9,2753.9,2672.55,2719.05,2717.0,2719.05,33706,22972425000.0,28776750,607750,2707.6,0.5622,11.450000000000273
2021-10-19,RELIANCE,2021-10-28,2727.75,2756.05,2714.95,2734.7,2736.95,2734.7,32393,22165260000.0,27644500,-1132250,2731.85,0.4551,2.849999999999909
2021-10-20,RELIANCE,2021-10-28,2745.3,2749.95,2701.0,2712.15,2714.95,2712.15,32179,21907064000.0,27950250,305750,2700.4,0.6453,11.75
2021-10-21,RELIANCE,2021-10-28,2733.0,2738.8,2613.2,2634.9,2645.0,2634.9,46708,30999909000.000004,26792750,-1157500,2622.5,0.649,12.400000000000091
2021-10-22,RELIANCE,2021-10-28,2632.85,2674.7,2621.1,2635.35,2630.9,2635.35,39853,26364153999.999996,25037000,-1755750,2627.4,0.47130000000000005,7.949999999999818
2021-10-25,RELIANCE,2021-10-28,2670.0,2681.45,2572.1,2607.3,2609.9,2607.3,64849,42376804000.0,19069500,-5967500,2601.8,0.3718,5.5
2021-10-26,RELIANCE,2021-10-28,2850.0,2850.0,2606.5,2663.15,2669.0,2663.15,46803,30834836000.0,12713750,-6355750,2661.05,0.4697,2.099999999999909
2021-10-27,RELIANCE,2021-10-28,2654.95,2678.0,2620.8,2629.6,2625.05,2629.6,42116,27946943000.0,7589500,-5124250,2627.4,0.4576,2.199999999999818
