Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-06-01,SBIN,2021-06-24,423.55,433.45,423.1,429.9,430.25,429.9,43456,27926698000.0,96028500,-4726500,432.55,0.2233,-2.650000000000034
2021-06-02,SBIN,2021-06-24,429.45,435.2,427.3,434.55,434.5,434.55,24620,15970007999.999998,92191500,-3837000,437.25,0.2821,-2.6999999999999886
2021-06-03,SBIN,2021-06-24,436.3,443.85,434.4,440.6,440.4,440.6,27975,18414112000.0,89644500,-2547000,439.65,0.33039999999999997,0.9500000000000455
2021-06-04,SBIN,2021-06-24,439.15,442.8,432.65,435.75,436.3,435.75,26347,17287080000.0,86374500,-3270000,433.6,0.2593,2.1499999999999773
2021-06-07,SBIN,2021-06-24,437.65,439.15,433.0,433.9,433.4,433.9,15003,9818462000.0,86326500,-48000,432.25,0.3212,1.6499999999999773
2021-06-08,SBIN,2021-06-24,433.4,434.25,425.0,429.25,429.5,429.25,23172,14913654999.999998,82422000,-3904500,427.2,0.3155,2.0500000000000114
2021-06-09,SBIN,2021-06-24,429.1,434.0,418.75,422.55,423.15,422.55,28088,18006065000.0,80424000,-1998000,421.45,0.2162,1.1000000000000227
2021-06-10,SBIN,2021-06-24,425.45,434.1,423.05,432.8,433.1,432.8,20072,12918598000.0,79197000,-1227000,432.25,0.2746,0.5500000000000114
2021-06-11,SBIN,2021-06-24,436.0,436.05,425.9,430.25,429.95,430.25,18755,12116788000.0,79500000,303000,429.6,0.23850000000000002,0.6499999999999773
2021-06-14,SBIN,2021-06-24,428.6,434.25,417.5,431.9,431.8,431.9,25581,16368079999.999998,80568000,1089000,430.35,0.2712,1.5499999999999545
2021-06-15,SBIN,2021-06-24,430.95,433.75,428.6,429.85,429.5,429.85,13725,8874608000.0,79693500,-874500,429.5,0.201,0.35000000000002274
2021-06-16,SBIN,2021-06-24,428.8,433.75,425.2,426.2,425.85,426.2,17734,11413371000.0,78717000,-976500,425.95,0.20629999999999998,0.25
2021-06-17,SBIN,2021-06-24,418.7,426.7,417.0,420.55,420.05,420.55,20107,12717655000.0,75937500,-2779500,420.25,0.2808,0.30000000000001137
2021-06-18,SBIN,2021-06-24,423.5,423.75,402.7,413.65,414.65,413.65,35851,22100088000.0,69564000,-6373500,412.9,0.2777,0.75
2021-06-21,SBIN,2021-06-24,407.5,421.7,400.45,420.1,419.3,420.1,30716,19016616000.0,58942500,-10621500,419.75,0.20320000000000002,0.35000000000002274
2021-06-22,SBIN,2021-06-24,422.9,424.8,416.8,418.0,417.3,418.0,29815,18857857000.0,38013000,-20929500,418.65,0.33020000000000005,-0.6499999999999773
2021-06-23,SBIN,2021-06-24,420.6,424.9,414.35,418.6,418.05,418.6,28332,17848906000.0,18843000,-19170000,418.85,0.18,-0.25
