Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-06-01,TCS,2021-06-24,3175.3,3178.0,3148.9,3171.85,3173.7,3171.85,5601,5315912000.0,6764700,63300,3153.0,0.5436,18.84999999999991
2021-06-02,TCS,2021-06-24,3163.55,3173.25,3125.85,3142.85,3144.95,3142.85,7798,7342398000.0,6843900,79200,3129.45,0.6302000000000001,13.400000000000091
2021-06-03,TCS,2021-06-24,3161.65,3168.0,3136.95,3151.5,3155.0,3151.5,5624,5313987000.0,6790800,-53100,3141.25,0.48200000000000004,10.25
2021-06-04,TCS,2021-06-24,3143.95,3173.0,3139.0,3158.3,3155.65,3158.3,8160,7730510000.000001,6773400,-17400,3143.75,0.6085,14.550000000000182
2021-06-07,TCS,2021-06-24,3168.15,3204.3,3150.05,3199.2,3202.05,3199.2,13638,12997134000.0,7109700,336300,3183.2,0.6203000000000001,16.0
2021-06-08,TCS,2021-06-24,3192.2,3243.0,3179.0,3216.65,3217.0,3216.65,10870,10517701000.0,7070400,-39300,3200.15,0.5106,16.5
2021-06-09,TCS,2021-06-24,3266.6,3266.6,3201.0,3215.35,3215.95,3215.35,6813,6573820000.0,7221600,151200,3200.25,0.5825,15.099999999999909
2021-06-10,TCS,2021-06-24,3221.5,3232.0,3203.45,3224.5,3227.0,3224.5,6891,6655719000.0,7439700,218100,3216.8,0.5347999999999999,7.699999999999818
2021-06-11,TCS,2021-06-24,3222.15,3315.7,3218.35,3278.1,3284.0,3278.1,16793,16494807000.0,7409100,-30600,3273.8,0.41369999999999996,4.299999999999727
2021-06-14,TCS,2021-06-24,3295.0,3311.45,3273.25,3280.25,3280.0,3280.25,8097,7987184000.0,7357800,-51300,3276.35,0.5009,3.900000000000091
2021-06-15,TCS,2021-06-24,3297.9,3299.0,3261.2,3270.55,3270.4,3270.55,5244,5163304000.0,7369500,11700,3262.75,0.532,7.800000000000182
2021-06-16,TCS,2021-06-24,3270.95,3300.4,3258.15,3283.4,3280.2,3283.4,6991,6878750000.0,7124100,-245400,3274.35,0.5951,9.050000000000182
2021-06-17,TCS,2021-06-24,3273.8,3338.6,3266.55,3324.3,3332.0,3324.3,12063,11949627000.0,6699600,-424500,3317.75,0.5754,6.550000000000182
2021-06-18,TCS,2021-06-24,3352.0,3356.9,3281.55,3303.5,3310.65,3303.5,14197,14149640000.0,6174000,-525600,3297.3,0.5496,6.199999999999818
2021-06-21,TCS,2021-06-24,3270.0,3292.6,3258.6,3279.35,3279.45,3279.35,8769,8618225000.0,5180700,-993300,3273.1,0.502,6.25
2021-06-22,TCS,2021-06-24,3294.0,3324.35,3288.8,3301.1,3303.75,3301.1,11562,11476625000.0,3473700,-1707000,3301.2,0.5623,-0.09999999999990905
2021-06-23,TCS,2021-06-24,3311.05,3323.4,3260.5,3267.0,3268.3,3267.0,8588,8456983000.0,1856700,-1617000,3261.4,0.6544,5.599999999999909
