Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-05-03,MARUTI,2021-05-27,6444.75,6656.95,6428.5,6624.75,6626.65,6624.75,10049,6625603000.0,2640700,-4600,6597.85,0.1943,26.899999999999636
2021-05-04,MARUTI,2021-05-27,6685.0,6685.05,6505.1,6541.75,6544.8,6541.75,6732,4426822000.0,2705300,64600,6508.25,0.2426,33.5
2021-05-05,MARUTI,2021-05-27,6568.5,6631.45,6510.1,6623.55,6629.65,6623.55,5384,3544124000.0,2691600,-13700,6590.1,0.2359,33.44999999999982
2021-05-06,MARUTI,2021-05-27,6615.0,6747.8,6605.75,6705.35,6698.2,6705.35,8897,5963027000.0,2578900,-112700,6666.65,0.3658,38.70000000000073
2021-05-07,MARUTI,2021-05-27,6725.05,6791.55,6670.35,6723.35,6715.0,6723.35,6914,4651267000.0,2564300,-14600,6703.05,0.3886,20.300000000000182
2021-05-10,MARUTI,2021-05-27,6695.55,6794.9,6682.8,6784.05,6780.0,6784.05,5262,3558533999.9999995,2523800,-40500,6764.0,0.4294,20.050000000000182
2021-05-11,MARUTI,2021-05-27,6680.0,6785.0,6680.0,6767.65,6763.95,6767.65,5613,3780494000.0,2534400,10600,6736.65,0.3226,31.0
2021-05-12,MARUTI,2021-05-27,6767.85,6847.0,6701.0,6828.3,6840.0,6828.3,11421,7751191000.0,2371000,-163400,6817.55,0.40490000000000004,10.75
2021-05-14,MARUTI,2021-05-27,6700.15,6850.0,6700.15,6749.1,6740.4,6749.1,7785,5265315000.0,2342600,-28400,6736.4,0.4675,12.700000000000728
2021-05-17,MARUTI,2021-05-27,6748.7,6847.7,6730.0,6750.35,6745.0,6750.35,10000,6780800999.999999,2355700,13100,6717.85,0.6328,32.5
2021-05-18,MARUTI,2021-05-27,6804.3,6889.45,6742.15,6844.25,6843.95,6844.25,11844,8083163000.0,2345500,-10200,6811.1,0.3833,33.149999999999636
2021-05-19,MARUTI,2021-05-27,6806.25,6880.0,6791.0,6806.3,6800.0,6806.3,6391,4360280000.0,2398500,53000,6775.9,0.34159999999999996,30.400000000000546
2021-05-20,MARUTI,2021-05-27,6789.9,6829.4,6741.0,6755.2,6758.95,6755.2,6367,4316745000.0,2378100,-20400,6737.85,0.44170000000000004,17.349999999999454
2021-05-21,MARUTI,2021-05-27,6779.15,6840.0,6750.55,6827.85,6834.9,6827.85,8316,5666552000.0,2108000,-270100,6814.65,0.41409999999999997,13.200000000000728
2021-05-24,MARUTI,2021-05-27,6831.0,6980.8,6815.1,6871.75,6879.85,6871.75,15044,10401180000.0,1775800,-332200,6871.6,0.3003,0.1499999999996362
2021-05-25,MARUTI,2021-05-27,6923.3,6947.3,6885.0,6906.7,6896.5,6906.7,9497,6564703000.0,1248200,-527600,6911.8,0.3493,-5.100000000000364
2021-05-26,MARUTI,2021-05-27,6911.1,7044.4,6903.3,7020.0,7012.35,7020.0,9939,6939456000.0,791700,-456500,7034.3,0.40380000000000005,-14.300000000000182
Datetime,Open,High,Low,Close,Adj Close,Volume
2021-05-26 09:15:00+05:30,6923.39990234375,6952.0,6920.5,6950.5,6950.5,0
2021-05-26 09:16:00+05:30,6950.5498046875,6953.25,6937.89990234375,6940.0,6940.0,3309
2021-05-26 09:17:00+05:30,6943.89990234375,6952.0,6937.10009765625,6942.9501953125,6942.9501953125,6503
2021-05-26 09:18:00+05:30,6941.60009765625,6941.60009765625,6922.0,6922.0,6922.0,3137
2021-05-26 09:19:00+05:30,6921.2998046875,6929.0,6916.0,6918.85009765625,6918.85009765625,3511
2021-05-26 09:20:00+05:30,6918.25,6923.60009765625,6916.0,6916.0,6916.0,1304
2021-05-26 09:21:00+05:30,6912.0,6920.0,6912.0,6917.85009765625,6917.85009765625,2134
2021-05-26 09:22:00+05:30,6917.85009765625,6925.0,6917.85009765625,6924.0,6924.0,1429
2021-05-26 09:23:00+05:30,6920.0,6923.75,6919.64990234375,6921.2998046875,6921.2998046875,823
2021-05-26 09:24:00+05:30,6921.2998046875,6936.0,6920.0,6935.0,6935.0,1741
2021-05-26 09:25:00+05:30,6936.0,6936.0,6933.0,6935.4501953125,6935.4501953125,1678
2021-05-26 09:26:00+05:30,6938.85009765625,6940.0,6928.2998046875,6928.2998046875,6928.2998046875,2927
2021-05-26 09:27:00+05:30,6931.0,6934.9501953125,6928.5,6934.89990234375,6934.89990234375,1237
2021-05-26 09:28:00+05:30,6933.25,6934.89990234375,6928.7998046875,6933.9501953125,6933.9501953125,530
2021-05-26 09:29:00+05:30,6934.0,6934.64990234375,6930.85009765625,6933.0,6933.0,555
2021-05-26 09:30:00+05:30,6933.0,6947.0,6933.0,6947.0,6947.0,4822
2021-05-26 09:31:00+05:30,6947.0,6947.0,6932.7001953125,6943.89990234375,6943.89990234375,2987
2021-05-26 09:32:00+05:30,6941.2001953125,6943.89990234375,6940.39990234375,6943.0,6943.0,838
2021-05-26 09:33:00+05:30,6941.7001953125,6947.0,6941.64990234375,6946.35009765625,6946.35009765625,2413
2021-05-26 09:34:00+05:30,6946.4501953125,6947.2998046875,6944.0,6945.0,6945.0,1595
2021-05-26 09:35:00+05:30,6945.0,6946.0,6945.0,6946.0,6946.0,1061
2021-05-26 09:36:00+05:30,6946.0,6949.10009765625,6945.0,6948.89990234375,6948.89990234375,2126
2021-05-26 09:37:00+05:30,6948.85009765625,6948.85009765625,6945.0,6946.0,6946.0,541
2021-05-26 09:38:00+05:30,6945.5498046875,6947.0,6940.10009765625,6943.0,6943.0,1323
2021-05-26 09:39:00+05:30,6942.7001953125,6944.0,6936.35009765625,6940.0,6940.0,1251
2021-05-26 09:40:00+05:30,6939.85009765625,6940.0,6933.5,6935.0,6935.0,1650
2021-05-26 09:41:00+05:30,6934.0,6934.0,6930.75,6930.75,6930.75,792
2021-05-26 09:42:00+05:30,6930.10009765625,6936.5,6930.0,6935.7998046875,6935.7998046875,1478
2021-05-26 09:43:00+05:30,6937.39990234375,6940.0,6933.89990234375,6939.0,6939.0,347
2021-05-26 09:44:00+05:30,6936.0,6939.0,6935.0,6935.0,6935.0,199
