Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-09-01,NESTLEIND,2021-09-30,19650.05,19929.85,19608.6,19860.75,19874.0,19860.75,2062,2040730000.0,412350,-4250,19826.85,0.506,33.900000000001455
2021-09-02,NESTLEIND,2021-09-30,19869.8,20324.85,19830.15,20269.65,20269.4,20269.65,1771,1780916999.9999998,409700,-2650,20240.6,0.46990000000000004,29.05000000000291
2021-09-03,NESTLEIND,2021-09-30,20289.95,20372.15,20125.35,20272.05,20264.0,20272.05,1740,1761591000.0,405550,-4150,20266.65,0.4867,5.399999999997817
2021-09-06,NESTLEIND,2021-09-30,20319.7,20375.0,20228.3,20290.2,20298.85,20290.2,990,1005307000.0,408300,2750,20223.2,0.4962,67.0
2021-09-07,NESTLEIND,2021-09-30,20188.95,20450.0,20188.95,20401.2,20409.65,20401.2,1140,1161779000.0,408750,450,20368.45,0.36920000000000003,32.75
2021-09-08,NESTLEIND,2021-09-30,20416.5,20587.6,19858.35,19952.15,19999.0,19952.15,3318,3337922000.0,429100,20350,19839.6,0.47840000000000005,112.55000000000291
2021-09-09,NESTLEIND,2021-09-30,19990.85,20549.75,19882.0,20463.8,20385.0,20463.8,3121,3172807000.0,419700,-9400,20457.2,0.2636,6.599999999998545
2021-09-13,NESTLEIND,2021-09-30,20340.0,20514.9,20264.8,20450.9,20416.0,20450.9,946,966094000.0,416450,-3250,20452.25,0.3805,-1.3499999999985448
2021-09-14,NESTLEIND,2021-09-30,20449.8,20591.0,20240.0,20292.45,20291.0,20292.45,1074,1093229000.0,417850,1400,20230.45,0.4769,62.0
2021-09-15,NESTLEIND,2021-09-30,20300.1,20385.3,20160.0,20181.55,20190.25,20181.55,1047,1058584000.0,425700,7850,20119.2,0.4839,62.349999999998545
2021-09-16,NESTLEIND,2021-09-30,20140.05,20280.7,20026.5,20095.45,20094.0,20095.45,1079,1085779000.0,423200,-2500,20027.85,0.6492,67.60000000000218
2021-09-17,NESTLEIND,2021-09-30,20149.95,20349.95,20122.4,20223.6,20285.95,20223.6,1849,1872984999.9999998,406950,-16250,20175.7,0.7712000000000001,47.89999999999782
2021-09-20,NESTLEIND,2021-09-30,20151.15,20406.05,20151.15,20330.35,20331.55,20330.35,1169,1187762000.0,402100,-4850,20322.6,0.7278,7.75
2021-09-21,NESTLEIND,2021-09-30,20250.0,20340.0,19875.0,20236.2,20160.4,20236.2,1988,2010584000.0,401200,-900,20189.55,0.6489,46.650000000001455
2021-09-22,NESTLEIND,2021-09-30,20140.3,20175.2,19935.0,20005.45,19990.3,20005.45,2347,2352400000.0,395200,-6000,19925.2,0.6272,80.25
2021-09-23,NESTLEIND,2021-09-30,20003.2,20161.05,19871.8,19891.0,19890.0,19891.0,1280,1278560000.0,386750,-8450,19839.0,0.5925,52.0
2021-09-24,NESTLEIND,2021-09-30,19921.95,19999.0,19813.85,19914.8,19888.1,19914.8,1008,1002890000.0,372700,-14050,19864.25,0.4636,50.54999999999927
2021-09-27,NESTLEIND,2021-09-30,19860.9,19899.6,19650.0,19684.25,19663.0,19684.25,1623,1602714000.0,336000,-36700,19642.2,0.503,42.04999999999927
2021-09-28,NESTLEIND,2021-09-30,19662.85,19755.05,19463.05,19565.65,19535.0,19565.65,2815,2759404000.0,255600,-80400,19544.75,0.5822,20.900000000001455
2021-09-29,NESTLEIND,2021-09-30,19599.7,19713.8,19477.75,19536.5,19556.15,19536.5,2255,2207282000.0,178600,-77000,19506.75,0.5085000000000001,29.75
