Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-09-01,SUNPHARMA,2021-09-30,795.0,804.85,790.0,791.6,790.65,791.6,4676,5206464000.0,35814800,-497000,788.5,0.3847,3.1000000000000227
2021-09-02,SUNPHARMA,2021-09-30,793.5,796.65,791.5,793.2,792.2,793.2,2925,3251966000.0,36078000,263200,789.95,0.4772,3.25
2021-09-03,SUNPHARMA,2021-09-30,795.45,798.75,785.0,790.2,789.0,790.2,4483,4981333000.0,35218400,-859600,789.4,0.49590000000000006,0.8000000000000682
2021-09-06,SUNPHARMA,2021-09-30,791.1,796.0,780.6,784.6,784.0,784.6,6930,7633686000.0,33672800,-1545600,784.25,0.5915,0.35000000000002274
2021-09-07,SUNPHARMA,2021-09-30,784.95,784.95,767.55,770.2,768.0,770.2,6838,7410946000.000001,31308200,-2364600,769.9,0.4916,0.3000000000000682
2021-09-08,SUNPHARMA,2021-09-30,771.25,779.4,764.65,778.1,777.55,778.1,3662,3970965000.0,30808400,-499800,777.45,0.44420000000000004,0.6499999999999773
2021-09-09,SUNPHARMA,2021-09-30,775.4,782.45,772.3,776.6,776.8,776.6,2638,2868351000.0,30329600,-478800,776.3,0.47159999999999996,0.3000000000000682
2021-09-13,SUNPHARMA,2021-09-30,775.25,783.75,772.25,781.7,781.0,781.7,2626,2862261000.0,30335200,5600,780.3,0.5304,1.400000000000091
2021-09-14,SUNPHARMA,2021-09-30,783.05,788.4,778.75,783.75,784.5,783.75,3423,3758403000.0,30632000,296800,781.4,0.3469,2.3500000000000227
2021-09-15,SUNPHARMA,2021-09-30,783.6,787.2,780.75,783.2,783.2,783.2,2364,2594042000.0,30567600,-64400,780.65,0.4606,2.550000000000068
2021-09-16,SUNPHARMA,2021-09-30,783.0,785.55,780.0,781.15,780.05,781.15,1669,1827525999.9999998,30637600,70000,781.05,0.5113000000000001,0.10000000000002274
2021-09-17,SUNPHARMA,2021-09-30,782.95,788.65,769.1,772.05,772.0,772.05,3783,4115733999.9999995,30486400,-151200,769.9,0.6431,2.1499999999999773
2021-09-20,SUNPHARMA,2021-09-30,767.55,775.6,752.2,755.6,753.45,755.6,3358,3593808999.9999995,30168600,-317800,756.5,0.4966,-0.8999999999999773
2021-09-21,SUNPHARMA,2021-09-30,757.75,767.8,751.5,765.6,764.8,765.6,3122,3326283000.0,29033200,-1135400,764.5,0.4693,1.1000000000000227
2021-09-22,SUNPHARMA,2021-09-30,766.35,776.2,765.7,772.55,772.5,772.55,2523,2723464000.0,28530600,-502600,770.1,0.4955,2.449999999999932
2021-09-23,SUNPHARMA,2021-09-30,773.45,777.95,767.8,771.2,770.7,771.2,2972,3212563000.0,26698000,-1832600,769.85,0.4571,1.3500000000000227
2021-09-24,SUNPHARMA,2021-09-30,772.6,777.65,762.5,770.7,770.35,770.7,3898,4201039000.0,24193400,-2504600,770.45,0.42490000000000006,0.25
2021-09-27,SUNPHARMA,2021-09-30,770.25,774.0,761.35,764.6,764.6,764.6,3900,4183266000.0000005,21085400,-3108000,763.05,0.7048000000000001,1.5500000000000682
2021-09-28,SUNPHARMA,2021-09-30,764.15,790.7,754.4,780.55,789.55,780.55,10135,10863887000.0,13685000,-7400400,775.1,0.6297,5.449999999999932
2021-09-29,SUNPHARMA,2021-09-30,784.4,819.4,772.8,810.3,809.9,810.3,17586,19658481000.0,7453600,-6231400,811.3,0.4031,-1.0
