Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-09-01,TATACHEM,2021-09-30,852.35,856.65,835.1,844.65,844.0,844.65,3383,2860933000.0,10969000,64000,840.7,0.3444,3.949999999999932
2021-09-02,TATACHEM,2021-09-30,844.85,855.5,844.2,850.15,850.15,850.15,2936,2494670000.0,11195000,226000,846.5,0.36100000000000004,3.6499999999999773
2021-09-03,TATACHEM,2021-09-30,854.45,856.35,837.35,844.75,844.7,844.75,2780,2351365000.0,11306000,111000,841.0,0.3262,3.75
2021-09-06,TATACHEM,2021-09-30,844.95,849.7,838.6,842.7,842.9,842.7,1622,1367898000.0,11385000,79000,839.2,0.2867,3.5
2021-09-07,TATACHEM,2021-09-30,843.3,847.0,821.5,824.15,823.45,824.15,3127,2598771000.0,11425000,40000,823.05,0.3421,1.1000000000000227
2021-09-08,TATACHEM,2021-09-30,826.9,837.0,815.6,833.1,834.2,833.1,4103,3399258000.0,11354000,-71000,832.3,0.2065,0.8000000000000682
2021-09-09,TATACHEM,2021-09-30,834.25,835.1,822.2,830.4,830.2,830.4,1945,1611617000.0,11207000,-147000,829.25,0.2328,1.1499999999999773
2021-09-13,TATACHEM,2021-09-30,830.45,844.4,827.95,839.65,839.35,839.65,3025,2535546000.0,11204000,-3000,837.3,0.22160000000000002,2.3500000000000227
2021-09-14,TATACHEM,2021-09-30,842.75,843.8,833.35,838.25,838.45,838.25,1476,1238421000.0,11154000,-50000,835.75,0.30829999999999996,2.5
2021-09-15,TATACHEM,2021-09-30,842.35,864.95,836.85,861.85,864.6,861.85,7046,6015733000.0,11174000,20000,858.8,0.3124,3.050000000000068
2021-09-16,TATACHEM,2021-09-30,868.0,879.8,863.65,865.9,865.95,865.9,8561,7460899000.000001,11140000,-34000,865.4,0.3078,0.5
2021-09-17,TATACHEM,2021-09-30,868.05,869.5,840.3,844.3,844.1,844.3,4539,3876333000.0,10434000,-706000,844.5,0.29460000000000003,-0.20000000000004547
2021-09-20,TATACHEM,2021-09-30,837.7,837.7,793.85,799.0,795.0,799.0,5316,4343559000.0,9697000,-737000,799.75,0.35990000000000005,-0.75
2021-09-21,TATACHEM,2021-09-30,794.5,808.85,778.9,802.05,804.5,802.05,6313,5011635000.0,9277000,-420000,801.95,0.19280000000000003,0.09999999999990905
2021-09-22,TATACHEM,2021-09-30,806.15,830.5,802.0,827.15,826.7,827.15,7186,5876877000.0,8924000,-353000,825.3,0.21989999999999998,1.8500000000000227
2021-09-23,TATACHEM,2021-09-30,832.0,858.45,744.5,848.75,849.75,848.75,7288,6167670000.0,8352000,-572000,847.15,0.30710000000000004,1.6000000000000227
2021-09-24,TATACHEM,2021-09-30,852.0,903.65,852.0,884.65,887.4,884.65,15721,13953304000.0,7244000,-1108000,884.95,0.2413,-0.3000000000000682
2021-09-27,TATACHEM,2021-09-30,899.9,927.65,893.7,917.25,920.0,917.25,13241,12114164000.0,5045000,-2199000,914.75,0.1838,2.5
2021-09-28,TATACHEM,2021-09-30,922.75,926.25,900.0,907.0,906.6,907.0,7373,6734391000.0,2871000,-2174000,906.4,0.22510000000000002,0.6000000000000227
2021-09-29,TATACHEM,2021-09-30,899.55,937.15,894.8,933.4,936.5,933.4,5737,5266176000.0,1536000,-1335000,933.1,0.24370000000000003,0.2999999999999545
