Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-09-01,WIPRO,2021-09-30,644.0,647.35,635.8,642.3,641.5,642.3,4761,4884496000.0,27144000,297600,642.05,0.3097,0.25
2021-09-02,WIPRO,2021-09-30,643.75,658.9,641.2,653.15,653.95,653.15,5525,5747507000.0,26800000,-344000,651.45,0.3285,1.6999999999999318
2021-09-03,WIPRO,2021-09-30,654.8,657.0,649.7,655.2,655.0,655.2,4080,4268737000.0000005,26686400,-113600,655.1,0.3608,0.10000000000002274
2021-09-06,WIPRO,2021-09-30,657.2,687.95,657.2,686.6,687.45,686.6,10640,11474960000.0,27795200,1108800,686.45,0.1722,0.14999999999997726
2021-09-07,WIPRO,2021-09-30,689.15,689.3,673.3,675.0,675.3,675.0,5993,6516084000.0,27977600,182400,674.25,0.2218,0.75
2021-09-08,WIPRO,2021-09-30,676.0,676.3,661.95,664.85,665.45,664.85,4594,4908009000.0,28396800,419200,662.2,0.4817,2.6499999999999773
2021-09-09,WIPRO,2021-09-30,662.9,665.6,655.35,664.35,664.2,664.35,4460,4720515000.0,28579200,182400,662.35,0.3779,2.0
2021-09-13,WIPRO,2021-09-30,663.85,671.95,659.4,671.1,670.6,671.1,4382,4685336000.0,29459200,880000,670.75,0.4086,0.35000000000002274
2021-09-14,WIPRO,2021-09-30,672.5,675.45,669.75,673.45,672.9,673.45,3352,3611496000.0,29852800,393600,673.45,0.4106,0.0
2021-09-15,WIPRO,2021-09-30,674.4,682.2,670.4,675.95,675.5,675.95,4460,4828094000.0,29814400,-38400,674.05,0.34880000000000005,1.900000000000091
2021-09-16,WIPRO,2021-09-30,678.0,681.0,665.45,669.25,669.2,669.25,4232,4546280000.0,30712000,897600,667.85,0.3542,1.3999999999999773
2021-09-17,WIPRO,2021-09-30,669.05,675.35,664.85,667.25,666.25,667.25,5150,5526118000.0,29662400,-1049600,665.25,0.4941,2.0
2021-09-20,WIPRO,2021-09-30,659.65,670.95,654.5,661.9,658.95,661.9,5013,5325356000.0,29360000,-302400,662.5,0.2799,-0.6000000000000227
2021-09-21,WIPRO,2021-09-30,661.85,670.6,658.0,668.75,668.35,668.75,4449,4727435000.0,28923200,-436800,667.6,0.33159999999999995,1.1499999999999773
2021-09-22,WIPRO,2021-09-30,669.1,676.35,664.3,670.05,670.4,670.05,4934,5293365000.0,28438400,-484800,668.15,0.40909999999999996,1.8999999999999773
2021-09-23,WIPRO,2021-09-30,674.45,677.8,672.2,675.4,674.8,675.4,3476,3755390000.0,27691200,-747200,674.3,0.4278,1.1000000000000227
2021-09-24,WIPRO,2021-09-30,683.0,699.0,675.4,677.1,677.0,677.1,12176,13382556000.0,26451200,-1240000,676.5,0.23629999999999998,0.6000000000000227
2021-09-27,WIPRO,2021-09-30,677.95,678.5,650.75,654.2,654.15,654.2,9790,10310819000.0,19760000,-6691200,653.9,0.42590000000000006,0.3000000000000682
2021-09-28,WIPRO,2021-09-30,651.3,651.35,636.45,641.2,639.95,641.2,11249,11571223000.0,10206400,-9553600,639.6,0.45920000000000005,1.6000000000000227
2021-09-29,WIPRO,2021-09-30,630.6,648.4,628.2,642.6,642.35,642.6,8854,9032351000.0,4996800,-5209600,640.75,0.4601,1.8500000000000227
