Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-09-01,ITC,2021-09-30,212.0,212.8,210.2,210.45,210.6,210.45,7895,5330659000.0,162832000,1001600,209.5,0.6004,0.9499999999999886
2021-09-02,ITC,2021-09-30,210.85,212.4,210.1,210.65,210.6,210.65,6998,4728292000.0,165513600,2681600,209.75,0.578,0.9000000000000057
2021-09-03,ITC,2021-09-30,211.2,211.8,210.4,210.95,210.8,210.95,6401,4323059000.0,163830400,-1683200,210.6,0.5363,0.3499999999999943
2021-09-06,ITC,2021-09-30,211.25,211.65,210.05,210.2,210.15,210.2,4375,2948993000.0,164947200,1116800,209.3,0.6693000000000001,0.8999999999999773
2021-09-07,ITC,2021-09-30,211.0,215.1,210.7,212.6,212.45,212.6,18614,12691585000.0,165254400,307200,211.75,0.4484,0.8499999999999943
2021-09-08,ITC,2021-09-30,213.6,213.7,210.3,211.5,211.5,211.5,7196,4880479000.0,166006400,752000,211.25,0.5779,0.25
2021-09-09,ITC,2021-09-30,211.35,214.15,211.0,213.25,213.45,213.25,9738,6636962000.0,163081600,-2924800,212.65,0.5362,0.5999999999999943
2021-09-13,ITC,2021-09-30,213.45,215.6,212.3,214.35,214.2,214.35,8616,5903008000.0,160732800,-2348800,214.15,0.5078,0.19999999999998863
2021-09-14,ITC,2021-09-30,215.4,217.5,214.4,216.45,217.05,216.45,13157,9106990000.0,160441600,-291200,216.1,0.47000000000000003,0.3499999999999943
2021-09-15,ITC,2021-09-30,217.15,217.35,215.85,216.5,216.5,216.5,6890,4773698000.0,159638400,-803200,216.0,0.679,0.5
2021-09-16,ITC,2021-09-30,216.85,234.35,216.4,231.4,231.25,231.4,72031,52777178000.0,171113600,11475200,230.75,0.3004,0.6500000000000057
2021-09-17,ITC,2021-09-30,232.5,237.3,229.2,231.55,232.15,231.55,36835,27472848000.0,164617600,-6496000,231.15,0.3372,0.4000000000000057
2021-09-20,ITC,2021-09-30,230.55,239.2,230.15,233.65,232.6,233.65,33739,25424779000.0,157148800,-7468800,233.75,0.3418,-0.09999999999999432
2021-09-21,ITC,2021-09-30,233.0,242.25,232.15,241.5,241.65,241.5,31222,23785852000.0,159782400,2633600,241.5,0.33880000000000005,0.0
2021-09-22,ITC,2021-09-30,243.2,245.75,240.6,243.45,242.95,243.45,24553,19102620000.0,152380800,-7401600,243.5,0.4213,-0.05000000000001137
2021-09-23,ITC,2021-09-30,244.8,245.8,241.5,242.95,243.0,242.95,11754,9149069000.0,143177600,-9203200,242.5,0.4632,0.44999999999998863
2021-09-24,ITC,2021-09-30,243.9,244.0,238.05,238.8,238.4,238.8,16586,12757272000.0,122262400,-20915200,238.45,0.4717,0.35000000000002274
2021-09-27,ITC,2021-09-30,239.6,242.25,235.7,239.1,238.95,239.1,20458,15628113000.0,90678400,-31584000,238.7,0.38689999999999997,0.4000000000000057
2021-09-28,ITC,2021-09-30,239.75,241.7,236.25,237.95,237.3,237.95,16173,12354237000.0,66345600,-24332800,237.75,0.4119,0.19999999999998863
2021-09-29,ITC,2021-09-30,236.1,241.35,235.55,237.85,237.9,237.85,15871,12086503000.0,43024000,-23321600,238.1,0.40020000000000006,-0.25
