Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-08-02,DIVISLAB,2021-08-26,4910.1,4958.95,4897.75,4920.3,4924.6,4920.3,1519,1497053000.0,1958000,10600,4928.95,0.44880000000000003,-8.649999999999636
2021-08-03,DIVISLAB,2021-08-26,4905.3,5019.5,4886.5,5008.25,5000.0,5008.25,3394,3378697000.0,1999800,41800,5006.85,0.43320000000000003,1.3999999999996362
2021-08-04,DIVISLAB,2021-08-26,5017.95,5034.0,4955.0,4963.4,4961.2,4963.4,1834,1829305000.0,2023800,24000,4964.25,0.5338,-0.8500000000003638
2021-08-05,DIVISLAB,2021-08-26,4975.8,5005.0,4917.55,4924.25,4927.2,4924.25,2161,2141649000.0000002,2090600,66800,4923.55,0.4308,0.6999999999998181
2021-08-06,DIVISLAB,2021-08-26,4945.4,4955.75,4883.2,4917.25,4922.5,4917.25,2568,2526166000.0,2142200,51600,4916.0,0.41509999999999997,1.25
2021-08-09,DIVISLAB,2021-08-26,4980.0,4980.0,4816.25,4899.25,4903.45,4899.25,5832,5692758000.0,2128600,-13600,4905.7,0.2932,-6.449999999999818
2021-08-10,DIVISLAB,2021-08-26,4909.55,4961.85,4885.55,4946.35,4945.0,4946.35,2752,2708775000.0,2076200,-52400,4955.05,0.3889,-8.699999999999818
2021-08-11,DIVISLAB,2021-08-26,4941.55,4949.0,4830.7,4908.7,4908.05,4908.7,2448,2392968000.0,2040800,-35400,4919.1,0.46159999999999995,-10.400000000000546
2021-08-12,DIVISLAB,2021-08-26,4896.5,4918.95,4860.3,4903.0,4909.0,4903.0,1339,1311539000.0,2047400,6600,4908.85,0.4333,-5.850000000000364
2021-08-13,DIVISLAB,2021-08-26,4901.2,4959.95,4850.0,4931.2,4937.85,4931.2,2071,2036147000.0,2021200,-26200,4948.7,0.40030000000000004,-17.5
2021-08-16,DIVISLAB,2021-08-26,4923.3,4938.0,4852.05,4879.45,4884.45,4879.45,1830,1786287000.0,2010400,-10800,4898.95,0.383,-19.5
2021-08-17,DIVISLAB,2021-08-26,4887.15,4938.0,4880.0,4912.6,4910.8,4912.6,2384,2338929000.0,2005400,-5000,4908.35,0.44,4.25
2021-08-18,DIVISLAB,2021-08-26,4932.6,5006.1,4913.6,4921.85,4924.35,4921.85,3952,3917500000.0,1967400,-38000,4910.45,0.4173,11.400000000000546
2021-08-20,DIVISLAB,2021-08-26,4913.6,4921.3,4763.75,4813.5,4819.85,4813.5,3576,3455762999.9999995,1857000,-110400,4818.7,0.49100000000000005,-5.199999999999818
2021-08-23,DIVISLAB,2021-08-26,4849.45,4887.7,4791.0,4869.6,4867.0,4869.6,4126,4004668000.0,1455000,-402000,4874.65,0.48729999999999996,-5.049999999999272
2021-08-24,DIVISLAB,2021-08-26,4887.7,4914.55,4801.5,4863.95,4855.7,4863.95,4925,4775903000.0,891400,-563600,4863.2,0.5804,0.75
2021-08-25,DIVISLAB,2021-08-26,4873.9,4881.9,4823.15,4855.4,4861.35,4855.4,2876,2785327000.0,546000,-345400,4856.5,0.5258,-1.1000000000003638
