Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-08-02,EICHERMOT,2021-08-26,2510.0,2608.0,2510.0,2593.05,2594.95,2593.05,3197,2879674000.0,2400650,-21000,2602.6,0.287,-9.549999999999727
2021-08-03,EICHERMOT,2021-08-26,2601.05,2640.0,2574.1,2635.9,2635.85,2635.9,2445,2236555000.0,2364600,-36050,2649.3,0.44810000000000005,-13.400000000000091
2021-08-04,EICHERMOT,2021-08-26,2647.25,2665.0,2621.55,2626.1,2622.25,2626.1,1505,1391120000.0,2312100,-52500,2641.8,0.5673,-15.700000000000273
2021-08-05,EICHERMOT,2021-08-26,2624.7,2742.0,2624.7,2713.35,2712.0,2713.35,5234,4963833000.0,2193800,-118300,2732.15,0.36210000000000003,-18.800000000000182
2021-08-06,EICHERMOT,2021-08-26,2718.2,2737.85,2715.9,2727.5,2732.5,2727.5,2425,2315236000.0,2098950,-94850,2747.35,0.5205,-19.84999999999991
2021-08-09,EICHERMOT,2021-08-26,2737.85,2764.8,2716.0,2723.35,2729.45,2723.35,1789,1713397000.0,2067100,-31850,2729.0,0.43270000000000003,-5.650000000000091
2021-08-10,EICHERMOT,2021-08-26,2729.25,2750.0,2702.35,2724.4,2726.65,2724.4,2055,1965046000.0,2091250,24150,2734.35,0.6015,-9.949999999999818
2021-08-11,EICHERMOT,2021-08-26,2719.8,2742.9,2693.0,2720.75,2721.7,2720.75,1402,1332240000.0,2076550,-14700,2718.25,0.4604,2.5
2021-08-12,EICHERMOT,2021-08-26,2724.95,2740.0,2585.0,2599.2,2594.0,2599.2,8825,8140728000.0,3126900,1050350,2616.55,0.5666,-17.350000000000364
2021-08-13,EICHERMOT,2021-08-26,2560.0,2624.8,2515.15,2548.3,2550.0,2548.3,12963,11603460000.0,3665550,538650,2546.8,0.379,1.5
2021-08-16,EICHERMOT,2021-08-26,2549.0,2554.65,2490.05,2499.35,2494.5,2499.35,3530,3112639000.0,3512250,-153300,2495.85,0.4532,3.5
2021-08-17,EICHERMOT,2021-08-26,2498.4,2542.0,2476.0,2519.55,2514.95,2519.55,3779,3315757000.0,3489500,-22750,2515.65,0.4299,3.900000000000091
2021-08-18,EICHERMOT,2021-08-26,2528.45,2597.5,2528.45,2587.75,2583.05,2587.75,5321,4791923000.0,3375750,-113750,2589.65,0.4302,-1.900000000000091
2021-08-20,EICHERMOT,2021-08-26,2511.0,2623.9,2509.9,2587.9,2580.0,2587.9,6373,5747703000.0,3327800,-47950,2601.65,0.4658,-13.75
2021-08-23,EICHERMOT,2021-08-26,2606.2,2617.25,2517.0,2523.25,2521.35,2523.25,6139,5472430000.0,2629200,-698600,2544.0,0.5423,-20.75
2021-08-24,EICHERMOT,2021-08-26,2540.15,2558.65,2505.65,2537.4,2530.3,2537.4,6537,5787243000.0,1285900,-1343300,2547.9,0.489,-10.5
2021-08-25,EICHERMOT,2021-08-26,2536.15,2579.75,2532.15,2574.4,2571.2,2574.4,4325,3879926999.9999995,578550,-707350,2579.5,0.441,-5.099999999999909
