Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,%delivery,coc
2021-08-02,NTPC,2021-08-26,117.7,118.95,117.1,117.95,118.05,117.95,3847,2589080000.0,55922700,-963300,117.75,0.46340000000000003,0.20000000000000284
2021-08-03,NTPC,2021-08-26,117.9,118.2,117.0,117.95,117.95,117.95,2991,2007321000.0,57803700,1881000,117.65,0.6303,0.29999999999999716
2021-08-04,NTPC,2021-08-26,118.25,119.05,116.75,117.75,117.5,117.75,2229,1498107000.0,57302100,-501600,117.85,0.5291,-0.09999999999999432
2021-08-05,NTPC,2021-08-26,118.0,118.0,116.05,116.75,116.65,116.75,1884,1253747000.0,58561800,1259700,116.5,0.5452,0.25
2021-08-06,NTPC,2021-08-26,116.9,118.8,116.8,118.05,118.2,118.05,2287,1538688000.0,57381900,-1179900,117.65,0.4794,0.3999999999999915
2021-08-09,NTPC,2021-08-26,120.2,120.2,116.8,116.95,117.05,116.95,2047,1376909000.0,57302100,-79800,116.7,0.384,0.25
2021-08-10,NTPC,2021-08-26,116.8,117.3,113.75,114.5,114.5,114.5,2230,1470638000.0,56316000,-986100,114.35,0.4631,0.15000000000000568
2021-08-11,NTPC,2021-08-26,114.95,117.15,114.85,116.95,117.1,116.95,2068,1368440000.0,55632000,-684000,116.95,0.46270000000000006,0.0
2021-08-12,NTPC,2021-08-26,117.1,119.2,116.6,119.05,118.95,119.05,3108,2091836000.0,54657300,-974700,119.15,0.4657,-0.10000000000000853
2021-08-13,NTPC,2021-08-26,119.45,119.45,117.05,118.15,118.3,118.15,2487,1676309000.0,53369100,-1288200,118.25,0.5509000000000001,-0.09999999999999432
2021-08-16,NTPC,2021-08-26,118.35,119.25,117.9,118.7,118.85,118.7,1540,1042175000.0,53403300,34200,118.85,0.5660000000000001,-0.14999999999999147
2021-08-17,NTPC,2021-08-26,118.7,119.35,116.5,117.55,117.2,117.55,2052,1378320000.0,52508400,-894900,117.4,0.5041,0.14999999999999147
2021-08-18,NTPC,2021-08-26,117.25,118.85,116.5,116.85,116.95,116.85,1765,1182694000.0,52212000,-296400,116.55,0.5239,0.29999999999999716
2021-08-20,NTPC,2021-08-26,116.25,117.05,113.55,114.2,114.4,114.2,2891,1896006000.0000002,51072000,-1140000,114.15,0.5138,0.04999999999999716
2021-08-23,NTPC,2021-08-26,114.65,115.6,112.3,113.65,113.55,113.65,4489,2905501000.0,41712600,-9359400,113.4,0.38420000000000004,0.25
2021-08-24,NTPC,2021-08-26,114.2,116.35,113.9,114.2,114.25,114.2,4286,2809140000.0,28602600,-13110000,113.95,0.4825,0.25
2021-08-25,NTPC,2021-08-26,114.3,115.2,113.9,114.15,114.25,114.15,2269,1478967000.0,20388900,-8213700,114.0,0.6309,0.15000000000000568
