Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying,next_oi,%delivery,coc
2021-03-01,KOTAKBANK,2021-03-25,1816.85,1858.75,1808.1,1846.85,1849.0,1846.85,9620,7069887000.0,12944400,-372400,1845.4,85200,0.4631,1.449999999999818
2021-03-02,KOTAKBANK,2021-03-25,1869.25,1875.95,1820.55,1846.15,1852.0,1846.15,10977,8077819000.0,13490000,545600,1844.65,97200,0.5872999999999999,1.5
2021-03-03,KOTAKBANK,2021-03-25,1850.0,1911.4,1850.0,1900.85,1897.7,1900.85,9697,7316067999.999999,13230800,-259200,1899.5,94400,0.556,1.349999999999909
2021-03-04,KOTAKBANK,2021-03-25,1866.05,1912.45,1850.95,1894.65,1893.8,1894.65,12352,9314149000.0,13655600,424800,1897.7,88400,0.5700999999999999,-3.0499999999999545
2021-03-05,KOTAKBANK,2021-03-25,1883.05,1920.0,1865.25,1914.95,1913.0,1914.95,17120,13001276000.0,14080400,424800,1922.5,101200,0.5294,-7.5499999999999545
2021-03-08,KOTAKBANK,2021-03-25,1915.6,1942.5,1889.15,1907.95,1907.9,1907.95,12041,9207867000.0,14428800,348400,1915.85,118400,0.5954,-7.899999999999864
2021-03-09,KOTAKBANK,2021-03-25,1929.65,1987.9,1918.15,1973.5,1970.95,1973.5,19838,15545132999.999998,13974800,-454000,1978.95,171200,0.47520000000000007,-5.4500000000000455
2021-03-10,KOTAKBANK,2021-03-25,1983.8,1994.8,1956.3,1962.45,1959.7,1962.45,7588,5986380000.0,13810800,-164000,1963.95,214800,0.3557,-1.5
2021-03-12,KOTAKBANK,2021-03-25,1968.8,1969.4,1916.1,1939.6,1934.85,1939.6,10746,8373755000.0,12938400,-872400,1935.15,263600,0.4951,4.449999999999818
2021-03-15,KOTAKBANK,2021-03-25,1938.5,1938.7,1893.6,1925.4,1924.15,1925.4,8316,6355630000.0,12714800,-223600,1918.65,279200,0.48950000000000005,6.75
2021-03-16,KOTAKBANK,2021-03-25,1924.65,1941.85,1903.05,1906.75,1905.1,1906.75,7103,5459581000.0,12430800,-284000,1903.2,392400,0.4857,3.5499999999999545
2021-03-17,KOTAKBANK,2021-03-25,1894.95,1919.3,1868.55,1876.2,1873.4,1876.2,10619,8027814000.0,11976400,-454400,1868.35,645600,0.4723,7.850000000000136
2021-03-18,KOTAKBANK,2021-03-25,1887.3,1896.2,1830.95,1836.9,1836.15,1836.9,8857,6583657000.000001,11392400,-584000,1830.4,953200,0.3858,6.5
2021-03-19,KOTAKBANK,2021-03-25,1823.65,1874.6,1821.0,1838.9,1834.0,1838.9,13647,10069585000.0,11048800,-343600,1834.15,1773600,0.44170000000000004,4.75
2021-03-22,KOTAKBANK,2021-03-25,1835.95,1852.35,1808.55,1827.05,1830.95,1827.05,14786,10829679000.0,7889200,-3159600,1822.65,4685600,0.44770000000000004,4.399999999999864
2021-03-23,KOTAKBANK,2021-03-25,1839.8,1839.8,1803.0,1819.65,1822.4,1819.65,21227,15438782000.0,4110400,-3778800,1812.65,9144000,0.5263,7.0
2021-03-24,KOTAKBANK,2021-03-25,1803.35,1809.65,1775.7,1787.35,1788.75,1787.35,9646,6902787000.0,2444800,-1665600,1782.45,10382400,0.4963,4.899999999999864
Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-25 09:15:00+05:30,1790.1500244140625,1790.1500244140625,1769.699951171875,1772.300048828125,1772.300048828125,0
2021-03-25 09:16:00+05:30,1771.0999755859375,1772.550048828125,1763.5999755859375,1765.6500244140625,1765.6500244140625,36947
2021-03-25 09:17:00+05:30,1764.699951171875,1765.199951171875,1762.0,1764.0,1764.0,26697
2021-03-25 09:18:00+05:30,1764.0,1766.1500244140625,1762.0999755859375,1762.5999755859375,1762.5999755859375,31088
2021-03-25 09:19:00+05:30,1762.8499755859375,1762.8499755859375,1760.050048828125,1761.0,1761.0,15921
2021-03-25 09:20:00+05:30,1761.699951171875,1762.300048828125,1757.0999755859375,1759.699951171875,1759.699951171875,20704
2021-03-25 09:21:00+05:30,1760.4000244140625,1762.699951171875,1759.449951171875,1761.75,1761.75,20253
2021-03-25 09:22:00+05:30,1762.550048828125,1764.449951171875,1761.0999755859375,1764.0,1764.0,13737
2021-03-25 09:23:00+05:30,1764.6500244140625,1766.949951171875,1764.300048828125,1765.550048828125,1765.550048828125,18631
2021-03-25 09:24:00+05:30,1766.0,1769.0,1765.800048828125,1769.0,1769.0,14267
2021-03-25 09:25:00+05:30,1768.75,1769.050048828125,1762.0999755859375,1762.5999755859375,1762.5999755859375,13295
2021-03-25 09:26:00+05:30,1762.0999755859375,1762.0999755859375,1758.5999755859375,1759.800048828125,1759.800048828125,11203
2021-03-25 09:27:00+05:30,1759.949951171875,1759.949951171875,1756.0,1757.0999755859375,1757.0999755859375,18386
2021-03-25 09:28:00+05:30,1757.199951171875,1759.3499755859375,1756.949951171875,1757.300048828125,1757.300048828125,14333
2021-03-25 09:29:00+05:30,1757.300048828125,1758.0,1756.0,1756.5999755859375,1756.5999755859375,10025
2021-03-25 09:30:00+05:30,1756.300048828125,1757.1500244140625,1753.050048828125,1753.0999755859375,1753.0999755859375,13840
2021-03-25 09:31:00+05:30,1753.25,1753.800048828125,1751.4000244140625,1753.800048828125,1753.800048828125,17356
2021-03-25 09:32:00+05:30,1753.1500244140625,1756.0,1753.1500244140625,1756.0,1756.0,11246
2021-03-25 09:33:00+05:30,1755.0999755859375,1757.800048828125,1755.0999755859375,1756.0,1756.0,9690
2021-03-25 09:34:00+05:30,1755.949951171875,1756.449951171875,1754.699951171875,1755.699951171875,1755.699951171875,9162
2021-03-25 09:35:00+05:30,1755.699951171875,1757.5,1755.5,1757.4000244140625,1757.4000244140625,7341
2021-03-25 09:36:00+05:30,1756.6500244140625,1757.0,1755.300048828125,1756.550048828125,1756.550048828125,5962
2021-03-25 09:37:00+05:30,1756.199951171875,1757.0999755859375,1755.550048828125,1756.449951171875,1756.449951171875,5880
2021-03-25 09:38:00+05:30,1756.449951171875,1757.5,1756.199951171875,1757.5,1757.5,3174
2021-03-25 09:39:00+05:30,1757.050048828125,1757.050048828125,1753.5,1753.5,1753.5,10235
2021-03-25 09:40:00+05:30,1753.949951171875,1754.25,1752.300048828125,1752.699951171875,1752.699951171875,16583
2021-03-25 09:41:00+05:30,1752.949951171875,1752.949951171875,1750.199951171875,1750.5,1750.5,18658
2021-03-25 09:42:00+05:30,1750.25,1752.3499755859375,1749.3499755859375,1751.8499755859375,1751.8499755859375,27887
2021-03-25 09:43:00+05:30,1751.3499755859375,1752.5,1750.5999755859375,1752.5,1752.5,9765
